       14	2024-11-01 05:52:29	1	255	1	0
       11	2024-11-01 06:50:13	1	255	1	0
       12	2024-11-01 06:50:17	1	255	1	0
        5	2024-11-01 06:50:20	1	255	1	0
        4	2024-11-01 07:09:49	1	255	1	0
        6	2024-11-01 07:43:10	1	255	1	0
        7	2024-11-01 07:43:15	1	255	1	0
        9	2024-11-01 13:29:10	1	255	1	0
        9	2024-11-01 21:38:04	1	255	1	0
        9	2024-11-02 06:12:23	1	255	1	0
        4	2024-11-02 06:52:46	1	255	1	0
       11	2024-11-02 06:52:52	1	255	1	0
        9	2024-11-02 14:22:52	1	255	1	0
       14	2024-11-05 05:57:32	1	255	1	0
        4	2024-11-05 07:02:36	1	255	1	0
        5	2024-11-05 07:06:07	1	255	1	0
       12	2024-11-05 07:06:34	1	255	1	0
       11	2024-11-05 07:07:07	1	255	1	0
        6	2024-11-05 07:12:04	1	255	1	0
       14	2024-11-05 14:09:11	1	255	1	0
        4	2024-11-05 15:53:03	1	255	1	0
       12	2024-11-05 15:56:24	1	255	1	0
       11	2024-11-05 15:56:27	1	255	1	0
        5	2024-11-05 15:56:39	1	255	1	0
       14	2024-11-06 05:52:57	1	255	1	0
       12	2024-11-06 06:53:06	1	255	1	0
       11	2024-11-06 06:53:09	1	255	1	0
        5	2024-11-06 06:53:13	1	255	1	0
        4	2024-11-06 06:59:55	1	255	1	0
        7	2024-11-06 07:43:14	1	255	1	0
        6	2024-11-06 07:43:19	1	255	1	0
        9	2024-11-06 14:00:55	1	255	1	0
       14	2024-11-06 14:59:04	1	255	1	0
        6	2024-11-06 16:07:41	1	255	1	0
        4	2024-11-06 16:10:22	1	255	1	0
       12	2024-11-06 16:11:36	1	255	1	0
        9	2024-11-06 22:30:31	1	255	1	0
        4	2024-11-07 07:06:02	1	255	1	0
        5	2024-11-07 07:36:00	1	255	1	0
        6	2024-11-07 07:38:08	1	255	1	0
        7	2024-11-07 07:38:11	1	255	1	0
       11	2024-11-07 07:38:36	1	255	1	0
        9	2024-11-07 13:38:47	1	255	1	0
